ch,keV,net,model,continuum_raw,untied_tail,Pb-212,Ra-224,continuum
6899,2831.939,0.000,0.130,0.130,0.000,0.000,0.000,0.130
6900,2832.367,0.898,0.130,0.130,0.000,0.000,0.000,0.130
6901,2832.795,0.000,0.129,0.129,0.000,0.000,0.000,0.129
6902,2833.223,0.000,0.129,0.129,0.000,0.000,0.000,0.129
6903,2833.651,0.000,0.128,0.128,0.000,0.000,0.000,0.128
6904,2834.079,0.000,0.128,0.128,0.000,0.000,0.000,0.128
6905,2834.507,0.000,0.127,0.127,0.000,0.000,0.000,0.127
6906,2834.935,0.988,0.127,0.127,0.000,0.000,0.000,0.127
6907,2835.363,0.900,0.126,0.126,0.000,0.000,0.000,0.126
6908,2835.791,0.000,0.126,0.126,0.000,0.000,0.000,0.126
6909,2836.219,0.991,0.125,0.125,0.000,0.000,0.000,0.125
6910,2836.647,0.000,0.125,0.125,0.000,0.000,0.000,0.125
6911,2837.075,0.741,0.125,0.125,0.000,0.000,0.000,0.125
6912,2837.503,0.000,0.124,0.124,0.000,0.000,0.000,0.124
6913,2837.931,0.000,0.124,0.124,0.000,0.000,0.000,0.124
6914,2838.359,0.000,0.123,0.123,0.000,0.000,0.000,0.123
6915,2838.787,0.000,0.123,0.123,0.000,0.000,0.000,0.123
6916,2839.215,0.000,0.122,0.122,0.000,0.000,0.000,0.122
6917,2839.643,0.000,0.122,0.122,0.000,0.000,0.000,0.122
6918,2840.071,0.000,0.121,0.121,0.000,0.000,0.000,0.121
6919,2840.499,0.000,0.121,0.121,0.000,0.000,0.000,0.121
6920,2840.927,0.000,0.120,0.120,0.000,0.000,0.000,0.120
6921,2841.355,0.000,0.120,0.120,0.000,0.000,0.000,0.120
6922,2841.783,0.000,0.119,0.119,0.000,0.000,0.000,0.119
6923,2842.211,0.000,0.119,0.119,0.000,0.000,0.000,0.119
6924,2842.639,0.000,0.118,0.118,0.000,0.000,0.000,0.118
6925,2843.067,0.000,0.118,0.118,0.000,0.000,0.000,0.118
6926,2843.495,0.000,0.117,0.117,0.000,0.000,0.000,0.117
6927,2843.923,0.000,0.117,0.117,0.000,0.000,0.000,0.117
6928,2844.351,0.000,0.116,0.116,0.000,0.000,0.000,0.116
6929,2844.779,0.000,0.116,0.116,0.000,0.000,0.000,0.116
6930,2845.207,0.000,0.115,0.115,0.000,0.000,0.000,0.115
6931,2845.635,0.000,0.115,0.115,0.000,0.000,0.000,0.115
6932,2846.063,0.000,0.114,0.114,0.000,0.000,0.000,0.114
6933,2846.491,0.000,0.114,0.114,0.000,0.000,0.000,0.114
6934,2846.919,0.937,0.113,0.113,0.000,0.000,0.000,0.113
6935,2847.347,0.000,0.113,0.113,0.000,0.000,0.000,0.113
6936,2847.775,0.000,0.112,0.112,0.000,0.000,0.000,0.112
6937,2848.203,0.000,0.112,0.112,0.000,0.000,0.000,0.112
6938,2848.631,0.000,0.111,0.111,0.000,0.000,0.000,0.111
6939,2849.059,0.000,0.111,0.111,0.000,0.000,0.000,0.111
6940,2849.487,0.000,0.110,0.110,0.000,0.000,0.000,0.110
6941,2849.915,0.900,0.110,0.110,0.000,0.000,0.000,0.110
6942,2850.343,0.000,0.109,0.109,0.000,0.000,0.000,0.109
6943,2850.771,0.000,0.109,0.109,0.000,0.000,0.000,0.109
6944,2851.199,0.000,0.109,0.109,0.000,0.000,0.000,0.109
6945,2851.627,0.000,0.108,0.108,0.000,0.000,0.000,0.108
6946,2852.055,0.000,0.108,0.108,0.000,0.000,0.000,0.108
6947,2852.483,0.000,0.107,0.107,0.000,0.000,0.000,0.107
6948,2852.911,0.000,0.107,0.107,0.000,0.000,0.000,0.107
6949,2853.339,0.000,0.106,0.106,0.000,0.000,0.000,0.106
6950,2853.767,0.000,0.106,0.106,0.000,0.000,0.000,0.106
6951,2854.195,1.000,0.105,0.105,0.000,0.000,0.000,0.105
6952,2854.623,0.000,0.105,0.105,0.000,0.000,0.000,0.105
6953,2855.051,0.000,0.104,0.104,0.000,0.000,0.000,0.104
6954,2855.479,0.000,0.104,0.104,0.000,0.000,0.000,0.104
6955,2855.907,0.000,0.103,0.103,0.000,0.000,0.000,0.103
6956,2856.335,0.000,0.103,0.103,0.000,0.000,0.000,0.103
6957,2856.763,0.000,0.102,0.102,0.000,0.000,0.000,0.102
6958,2857.191,0.000,0.102,0.102,0.000,0.000,0.000,0.102
6959,2857.619,0.000,0.101,0.101,0.000,0.000,0.000,0.101
6960,2858.047,0.000,0.101,0.101,0.000,0.000,0.000,0.101
6961,2858.475,0.000,0.100,0.100,0.000,0.000,0.000,0.100
6962,2858.903,0.000,0.100,0.100,0.000,0.000,0.000,0.100
6963,2859.331,0.000,0.099,0.099,0.000,0.000,0.000,0.099
6964,2859.759,0.000,0.099,0.099,0.000,0.000,0.000,0.099
6965,2860.187,0.000,0.098,0.098,0.000,0.000,0.000,0.098
6966,2860.615,0.000,0.098,0.098,0.000,0.000,0.000,0.098
6967,2861.043,0.000,0.097,0.097,0.000,0.000,0.000,0.097
6968,2861.471,0.000,0.097,0.097,0.000,0.000,0.000,0.097
6969,2861.899,0.000,0.096,0.096,0.000,0.000,0.000,0.096
6970,2862.328,0.000,0.096,0.096,0.000,0.000,0.000,0.096
6971,2862.756,0.000,0.095,0.095,0.000,0.000,0.000,0.095
6972,2863.184,0.000,0.095,0.095,0.000,0.000,0.000,0.095
6973,2863.612,0.000,0.094,0.094,0.000,0.000,0.000,0.094
6974,2864.040,0.000,0.094,0.094,0.000,0.000,0.000,0.094
6975,2864.468,0.000,0.093,0.093,0.000,0.000,0.000,0.093
6976,2864.896,0.000,0.093,0.093,0.000,0.000,0.000,0.093
6977,2865.324,0.000,0.092,0.092,0.000,0.000,0.000,0.092
6978,2865.752,0.000,0.092,0.092,0.000,0.000,0.000,0.092
6979,2866.180,0.000,0.092,0.092,0.000,0.000,0.000,0.092
6980,2866.608,0.000,0.091,0.091,0.000,0.000,0.000,0.091
6981,2867.036,0.000,0.091,0.091,0.000,0.000,0.000,0.091
6982,2867.464,0.000,0.090,0.090,0.000,0.000,0.000,0.090
6983,2867.892,0.000,0.090,0.090,0.000,0.000,0.000,0.090
6984,2868.320,0.000,0.089,0.089,0.000,0.000,0.000,0.089
6985,2868.748,0.000,0.089,0.089,0.000,0.000,0.000,0.089
6986,2869.176,0.000,0.088,0.088,0.000,0.000,0.000,0.088
6987,2869.604,0.000,0.088,0.088,0.000,0.000,0.000,0.088
6988,2870.032,0.915,0.087,0.087,0.000,0.000,0.000,0.087
6989,2870.460,0.000,0.087,0.087,0.000,0.000,0.000,0.087
6990,2870.888,0.000,0.086,0.086,0.000,0.000,0.000,0.086
6991,2871.316,0.000,0.086,0.086,0.000,0.000,0.000,0.086
6992,2871.744,0.000,0.085,0.085,0.000,0.000,0.000,0.085
6993,2872.172,0.000,0.085,0.085,0.000,0.000,0.000,0.085
6994,2872.600,0.000,0.084,0.084,0.000,0.000,0.000,0.084
6995,2873.028,0.834,0.084,0.084,0.000,0.000,0.000,0.084
6996,2873.456,0.000,0.083,0.083,0.000,0.000,0.000,0.083
6997,2873.885,0.000,0.083,0.083,0.000,0.000,0.000,0.083
6998,2874.313,0.000,0.082,0.082,0.000,0.000,0.000,0.082
6999,2874.741,0.904,0.082,0.082,0.000,0.000,0.000,0.082
7000,2875.169,0.000,0.081,0.081,0.000,0.000,0.000,0.081
7001,2875.597,0.000,0.081,0.081,0.000,0.000,0.000,0.081
7002,2876.025,0.955,0.080,0.080,0.000,0.000,0.000,0.080
7003,2876.453,0.000,0.080,0.080,0.000,0.000,0.000,0.080
7004,2876.881,0.868,0.079,0.079,0.000,0.000,0.000,0.079
7005,2877.309,0.000,0.079,0.079,0.000,0.000,0.000,0.079
7006,2877.737,0.000,0.078,0.078,0.000,0.000,0.000,0.078
7007,2878.165,0.000,0.078,0.078,0.000,0.000,0.000,0.078
7008,2878.593,0.000,0.077,0.077,0.000,0.000,0.000,0.077
7009,2879.021,0.000,0.077,0.077,0.000,0.000,0.000,0.077
7010,2879.449,0.000,0.076,0.076,0.000,0.000,0.000,0.076
7011,2879.877,0.000,0.076,0.076,0.000,0.000,0.000,0.076
7012,2880.305,0.000,0.076,0.076,0.000,0.000,0.000,0.076
7013,2880.733,0.000,0.075,0.075,0.000,0.000,0.000,0.075
7014,2881.161,0.000,0.075,0.075,0.000,0.000,0.000,0.075
7015,2881.589,0.000,0.074,0.074,0.000,0.000,0.000,0.074
7016,2882.017,0.000,0.074,0.074,0.000,0.000,0.000,0.074
7017,2882.445,0.000,0.073,0.073,0.000,0.000,0.000,0.073
7018,2882.874,0.000,0.073,0.073,0.000,0.000,0.000,0.073
7019,2883.302,0.000,0.072,0.072,0.000,0.000,0.000,0.072
7020,2883.730,0.000,0.072,0.072,0.000,0.000,0.000,0.072
7021,2884.158,0.000,0.071,0.071,0.000,0.000,0.000,0.071
7022,2884.586,0.000,0.071,0.071,0.000,0.000,0.000,0.071
7023,2885.014,0.000,0.070,0.070,0.000,0.000,0.000,0.070
7024,2885.442,0.929,0.070,0.070,0.000,0.000,0.000,0.070
7025,2885.870,0.000,0.069,0.069,0.000,0.000,0.000,0.069
7026,2886.298,0.000,0.069,0.069,0.000,0.000,0.000,0.069
7027,2886.726,1.000,0.068,0.068,0.000,0.000,0.000,0.068
7028,2887.154,0.000,0.068,0.068,0.000,0.000,0.000,0.068
7029,2887.582,0.000,0.067,0.067,0.000,0.000,0.000,0.067
7030,2888.010,0.000,0.067,0.067,0.000,0.000,0.000,0.067
7031,2888.438,0.000,0.066,0.066,0.000,0.000,0.000,0.066
7032,2888.866,0.959,0.066,0.066,0.000,0.000,0.000,0.066
7033,2889.294,0.834,0.065,0.065,0.000,0.000,0.000,0.065
7034,2889.722,0.905,0.065,0.065,0.000,0.000,0.000,0.065
7035,2890.150,0.000,0.064,0.064,0.000,0.000,0.000,0.064
7036,2890.578,0.000,0.064,0.064,0.000,0.000,0.000,0.064
7037,2891.007,1.835,0.063,0.063,0.000,0.000,0.000,0.063
7038,2891.435,0.000,0.063,0.063,0.000,0.000,0.000,0.063
7039,2891.863,0.000,0.062,0.062,0.000,0.000,0.000,0.062
7040,2892.291,0.000,0.062,0.062,0.000,0.000,0.000,0.062
7041,2892.719,0.000,0.061,0.061,0.000,0.000,0.000,0.061
7042,2893.147,0.000,0.061,0.061,0.000,0.000,0.000,0.061
7043,2893.575,0.000,0.060,0.060,0.000,0.000,0.000,0.060
7044,2894.003,0.000,0.060,0.060,0.000,0.000,0.000,0.060
7045,2894.431,0.000,0.059,0.059,0.000,0.000,0.000,0.059
7046,2894.859,0.000,0.059,0.059,0.000,0.000,0.000,0.059
7047,2895.287,0.000,0.059,0.059,0.000,0.000,0.000,0.059
7048,2895.715,0.000,0.058,0.058,0.000,0.000,0.000,0.058
7049,2896.143,0.000,0.058,0.058,0.000,0.000,0.000,0.058
7050,2896.571,0.000,0.057,0.057,0.000,0.000,0.000,0.057
7051,2896.999,0.000,0.057,0.057,0.000,0.000,0.000,0.057
7052,2897.427,0.000,0.056,0.056,0.000,0.000,0.000,0.056
7053,2897.856,0.000,0.056,0.056,0.000,0.000,0.000,0.056
7054,2898.284,0.000,0.055,0.055,0.000,0.000,0.000,0.055
7055,2898.712,0.890,0.055,0.055,0.000,0.000,0.000,0.055
7056,2899.140,0.000,0.054,0.054,0.000,0.000,0.000,0.054
7057,2899.568,0.000,0.054,0.054,0.000,0.000,0.000,0.054
7058,2899.996,0.000,0.053,0.053,0.000,0.000,0.000,0.053
7059,2900.424,0.000,0.053,0.053,0.000,0.000,0.000,0.053
7060,2900.852,0.000,0.052,0.052,0.000,0.000,0.000,0.052
7061,2901.280,0.000,0.052,0.052,0.000,0.000,0.000,0.052
7062,2901.708,0.000,0.051,0.051,0.000,0.000,0.000,0.051
7063,2902.136,0.000,0.051,0.051,0.000,0.000,0.000,0.051
7064,2902.564,0.000,0.050,0.050,0.000,0.000,0.000,0.050
7065,2902.992,0.000,0.050,0.050,0.000,0.000,0.000,0.050
7066,2903.420,0.000,0.049,0.049,0.000,0.000,0.000,0.049
7067,2903.848,0.000,0.049,0.049,0.000,0.000,0.000,0.049
7068,2904.276,0.939,0.048,0.048,0.000,0.000,0.000,0.048
7069,2904.705,0.000,0.048,0.048,0.000,0.000,0.000,0.048
7070,2905.133,0.000,0.047,0.047,0.000,0.000,0.000,0.047
7071,2905.561,0.000,0.047,0.047,0.000,0.000,0.000,0.047
7072,2905.989,0.000,0.046,0.046,0.000,0.000,0.000,0.046
7073,2906.417,0.000,0.046,0.046,0.000,0.000,0.000,0.046
7074,2906.845,0.000,0.045,0.045,0.000,0.000,0.000,0.045
7075,2907.273,0.000,0.045,0.045,0.000,0.000,0.000,0.045
7076,2907.701,0.000,0.044,0.044,0.000,0.000,0.000,0.044
7077,2908.129,0.945,0.044,0.044,0.000,0.000,0.000,0.044
7078,2908.557,0.000,0.043,0.043,0.000,0.000,0.000,0.043
7079,2908.985,0.000,0.043,0.043,0.000,0.000,0.000,0.043
7080,2909.413,0.000,0.043,0.043,0.000,0.000,0.000,0.043
7081,2909.841,0.000,0.042,0.042,0.000,0.000,0.000,0.042
7082,2910.269,0.000,0.042,0.042,0.000,0.000,0.000,0.042
7083,2910.698,0.000,0.041,0.041,0.000,0.000,0.000,0.041
7084,2911.126,0.000,0.041,0.041,0.000,0.000,0.000,0.041
7085,2911.554,0.000,0.040,0.040,0.000,0.000,0.000,0.040
7086,2911.982,0.000,0.040,0.040,0.000,0.000,0.000,0.040
7087,2912.410,0.000,0.039,0.039,0.000,0.000,0.000,0.039
7088,2912.838,0.000,0.039,0.039,0.000,0.000,0.000,0.039
7089,2913.266,0.000,0.038,0.038,0.000,0.000,0.000,0.038
7090,2913.694,0.000,0.038,0.038,0.000,0.000,0.000,0.038
7091,2914.122,0.000,0.037,0.037,0.000,0.000,0.000,0.037
7092,2914.550,0.000,0.037,0.037,0.000,0.000,0.000,0.037
7093,2914.978,0.000,0.036,0.036,0.000,0.000,0.000,0.036
7094,2915.406,0.000,0.036,0.036,0.000,0.000,0.000,0.036
7095,2915.834,0.943,0.035,0.035,0.000,0.000,0.000,0.035
7096,2916.263,0.000,0.035,0.035,0.000,0.000,0.000,0.035
7097,2916.691,0.000,0.034,0.034,0.000,0.000,0.000,0.034
7098,2917.119,0.000,0.034,0.034,0.000,0.000,0.000,0.034
7099,2917.547,0.000,0.033,0.033,0.000,0.000,0.000,0.033
7100,2917.975,0.000,0.033,0.033,0.000,0.000,0.000,0.033
7101,2918.403,0.000,0.032,0.032,0.000,0.000,0.000,0.032
7102,2918.831,0.000,0.032,0.032,0.000,0.000,0.000,0.032
7103,2919.259,0.000,0.031,0.031,0.000,0.000,0.000,0.031
7104,2919.687,0.000,0.031,0.031,0.000,0.000,0.000,0.031
7105,2920.115,0.000,0.030,0.030,0.000,0.000,0.000,0.030
7106,2920.543,0.000,0.030,0.030,0.000,0.000,0.000,0.030
7107,2920.971,0.000,0.029,0.029,0.000,0.000,0.000,0.029
7108,2921.399,0.000,0.029,0.029,0.000,0.000,0.000,0.029
7109,2921.828,0.000,0.028,0.028,0.000,0.000,0.000,0.028
7110,2922.256,0.000,0.028,0.028,0.000,0.000,0.000,0.028
7111,2922.684,0.000,0.027,0.027,0.000,0.000,0.000,0.027
7112,2923.112,0.000,0.027,0.027,0.000,0.000,0.000,0.027
7113,2923.540,0.000,0.027,0.027,0.000,0.000,0.000,0.027
7114,2923.968,0.835,0.026,0.026,0.000,0.000,0.000,0.026
7115,2924.396,0.889,0.026,0.026,0.000,0.000,0.000,0.026
7116,2924.824,0.000,0.025,0.025,0.000,0.000,0.000,0.025
7117,2925.252,0.000,0.025,0.025,0.000,0.000,0.000,0.025
7118,2925.680,0.000,0.024,0.024,0.000,0.000,0.000,0.024
7119,2926.108,0.000,0.024,0.024,0.000,0.000,0.000,0.024
7120,2926.536,0.000,0.023,0.023,0.000,0.000,0.000,0.023
7121,2926.965,0.000,0.023,0.023,0.000,0.000,0.000,0.023
7122,2927.393,0.000,0.022,0.022,0.000,0.000,0.000,0.022
7123,2927.821,0.000,0.022,0.022,0.000,0.000,0.000,0.022
7124,2928.249,0.000,0.021,0.021,0.000,0.000,0.000,0.021
7125,2928.677,0.000,0.021,0.021,0.000,0.000,0.000,0.021
7126,2929.105,0.000,0.020,0.020,0.000,0.000,0.000,0.020
7127,2929.533,0.000,0.020,0.020,0.000,0.000,0.000,0.020
7128,2929.961,1.000,0.019,0.019,0.000,0.000,0.000,0.019
7129,2930.389,0.000,0.019,0.019,0.000,0.000,0.000,0.019
7130,2930.817,0.000,0.018,0.018,0.000,0.000,0.000,0.018
7131,2931.245,0.000,0.018,0.018,0.000,0.000,0.000,0.018
7132,2931.673,0.000,0.017,0.017,0.000,0.000,0.000,0.017
7133,2932.102,0.000,0.017,0.017,0.000,0.000,0.000,0.017
7134,2932.530,0.000,0.016,0.016,0.000,0.000,0.000,0.016
7135,2932.958,0.000,0.016,0.016,0.000,0.000,0.000,0.016
7136,2933.386,0.000,0.015,0.015,0.000,0.000,0.000,0.015
7137,2933.814,0.000,0.015,0.015,0.000,0.000,0.000,0.015
7138,2934.242,0.000,0.014,0.014,0.000,0.000,0.000,0.014
7139,2934.670,0.000,0.014,0.014,0.000,0.000,0.000,0.014
7140,2935.098,0.000,0.013,0.013,0.000,0.000,0.000,0.013
7141,2935.526,0.000,0.013,0.013,0.000,0.000,0.000,0.013
7142,2935.954,0.994,0.012,0.012,0.000,0.000,0.000,0.012
7143,2936.382,0.000,0.012,0.012,0.000,0.000,0.000,0.012
7144,2936.811,0.000,0.011,0.011,0.000,0.000,0.000,0.011
7145,2937.239,0.000,0.011,0.011,0.000,0.000,0.000,0.011
7146,2937.667,0.000,0.010,0.010,0.000,0.000,0.000,0.010
7147,2938.095,0.000,0.010,0.010,0.000,0.000,0.000,0.010
7148,2938.523,0.000,0.010,0.010,0.000,0.000,0.000,0.010
7149,2938.951,0.000,0.009,0.009,0.000,0.000,0.000,0.009
7150,2939.379,0.000,0.009,0.009,0.000,0.000,0.000,0.009
7151,2939.807,0.000,0.008,0.008,0.000,0.000,0.000,0.008
7152,2940.235,0.000,0.008,0.008,0.000,0.000,0.000,0.008
7153,2940.663,0.000,0.007,0.007,0.000,0.000,0.000,0.007
7154,2941.091,0.000,0.007,0.007,0.000,0.000,0.000,0.007
7155,2941.519,0.000,0.006,0.006,0.000,0.000,0.000,0.006
7156,2941.948,0.000,0.006,0.006,0.000,0.000,0.000,0.006
7157,2942.376,0.000,0.006,0.006,0.000,0.000,0.000,0.006
7158,2942.804,0.945,0.006,0.006,0.000,0.000,0.000,0.006
7159,2943.232,0.000,0.006,0.006,0.000,0.000,0.000,0.006
7160,2943.660,0.000,0.006,0.006,0.000,0.000,0.000,0.006
7161,2944.088,0.000,0.006,0.006,0.000,0.000,0.000,0.006
7162,2944.516,0.000,0.006,0.006,0.000,0.000,0.000,0.006
7163,2944.944,0.000,0.006,0.006,0.000,0.000,0.000,0.006
7164,2945.372,0.000,0.006,0.006,0.000,0.000,0.000,0.006
7165,2945.800,0.000,0.006,0.006,0.000,0.000,0.000,0.006
7166,2946.229,0.892,0.006,0.006,0.000,0.000,0.000,0.006
7167,2946.657,0.947,0.006,0.006,0.000,0.000,0.000,0.006
7168,2947.085,0.000,0.006,0.006,0.000,0.000,0.000,0.006
7169,2947.513,0.000,0.006,0.006,0.000,0.000,0.000,0.006
7170,2947.941,0.000,0.006,0.006,0.000,0.000,0.000,0.006
7171,2948.369,1.000,0.006,0.006,0.000,0.000,0.000,0.006
7172,2948.797,1.000,0.006,0.006,0.000,0.000,0.000,0.006
7173,2949.225,0.000,0.006,0.006,0.000,0.000,0.000,0.006
7174,2949.653,0.000,0.007,0.007,0.000,0.000,0.000,0.007
7175,2950.081,0.945,0.007,0.007,0.000,0.000,0.000,0.007
7176,2950.509,0.000,0.007,0.007,0.000,0.000,0.000,0.007
7177,2950.938,0.000,0.007,0.007,0.000,0.000,0.000,0.007
7178,2951.366,0.947,0.007,0.007,0.000,0.000,0.000,0.007
7179,2951.794,0.000,0.007,0.007,0.000,0.000,0.000,0.007
7180,2952.222,0.000,0.007,0.007,0.000,0.000,0.000,0.007
7181,2952.650,0.000,0.007,0.007,0.000,0.000,0.000,0.007
7182,2953.078,0.000,0.007,0.007,0.000,0.000,0.000,0.007
7183,2953.506,0.000,0.007,0.007,0.000,0.000,0.000,0.007
7184,2953.934,0.000,0.007,0.007,0.000,0.000,0.000,0.007
7185,2954.362,0.000,0.007,0.007,0.000,0.000,0.000,0.007
7186,2954.790,0.000,0.007,0.007,0.000,0.000,0.000,0.007
7187,2955.219,0.000,0.007,0.007,0.000,0.000,0.000,0.007
7188,2955.647,0.000,0.007,0.007,0.000,0.000,0.000,0.007
7189,2956.075,0.000,0.007,0.007,0.000,0.000,0.000,0.007
7190,2956.503,0.000,0.007,0.007,0.000,0.000,0.000,0.007
7191,2956.931,0.000,0.007,0.007,0.000,0.000,0.000,0.007
7192,2957.359,0.000,0.007,0.007,0.000,0.000,0.000,0.007
7193,2957.787,0.944,0.007,0.007,0.000,0.000,0.000,0.007
7194,2958.215,0.000,0.008,0.008,0.000,0.000,0.000,0.008
7195,2958.643,0.000,0.008,0.008,0.000,0.000,0.000,0.008
7196,2959.071,0.000,0.008,0.008,0.000,0.000,0.000,0.008
7197,2959.499,0.000,0.008,0.008,0.000,0.000,0.000,0.008
7198,2959.928,0.000,0.008,0.008,0.000,0.000,0.000,0.008
7199,2960.356,0.000,0.008,0.008,0.000,0.000,0.000,0.008
7200,2960.784,0.000,0.008,0.008,0.000,0.000,0.000,0.008
7201,2961.212,0.000,0.008,0.008,0.000,0.000,0.000,0.008
7202,2961.640,0.000,0.008,0.008,0.000,0.000,0.000,0.008
7203,2962.068,0.945,0.008,0.008,0.000,0.000,0.000,0.008
7204,2962.496,0.000,0.008,0.008,0.000,0.000,0.000,0.008
7205,2962.924,0.000,0.008,0.008,0.000,0.000,0.000,0.008
7206,2963.352,0.000,0.008,0.008,0.000,0.000,0.000,0.008
7207,2963.780,0.000,0.008,0.008,0.000,0.000,0.000,0.008
7208,2964.209,0.000,0.008,0.008,0.000,0.000,0.000,0.008
7209,2964.637,0.000,0.008,0.008,0.000,0.000,0.000,0.008
7210,2965.065,0.000,0.008,0.008,0.000,0.000,0.000,0.008
7211,2965.493,0.000,0.008,0.008,0.000,0.000,0.000,0.008
7212,2965.921,0.000,0.008,0.008,0.000,0.000,0.000,0.008
7213,2966.349,0.000,0.008,0.008,0.000,0.000,0.000,0.008
7214,2966.777,0.000,0.008,0.008,0.000,0.000,0.000,0.008
7215,2967.205,0.000,0.009,0.009,0.000,0.000,0.000,0.009
7216,2967.633,0.000,0.009,0.009,0.000,0.000,0.000,0.009
7217,2968.061,1.999,0.009,0.009,0.000,0.000,0.000,0.009
7218,2968.490,0.000,0.009,0.009,0.000,0.000,0.000,0.009
7219,2968.918,0.000,0.009,0.009,0.000,0.000,0.000,0.009
7220,2969.346,0.000,0.009,0.009,0.000,0.000,0.000,0.009
7221,2969.774,0.000,0.009,0.009,0.000,0.000,0.000,0.009
7222,2970.202,0.000,0.009,0.009,0.000,0.000,0.000,0.009
7223,2970.630,0.000,0.009,0.009,0.000,0.000,0.000,0.009
7224,2971.058,0.000,0.009,0.009,0.000,0.000,0.000,0.009
7225,2971.486,0.000,0.009,0.009,0.000,0.000,0.000,0.009
7226,2971.914,0.000,0.009,0.009,0.000,0.000,0.000,0.009
7227,2972.342,0.000,0.009,0.009,0.000,0.000,0.000,0.009
7228,2972.771,0.000,0.009,0.009,0.000,0.000,0.000,0.009
7229,2973.199,0.000,0.009,0.009,0.000,0.000,0.000,0.009
7230,2973.627,0.000,0.009,0.009,0.000,0.000,0.000,0.009
7231,2974.055,0.000,0.009,0.009,0.000,0.000,0.000,0.009
7232,2974.483,0.000,0.009,0.009,0.000,0.000,0.000,0.009
7233,2974.911,0.894,0.009,0.009,0.000,0.000,0.000,0.009
7234,2975.339,0.000,0.009,0.009,0.000,0.000,0.000,0.009
7235,2975.767,0.000,0.010,0.010,0.000,0.000,0.000,0.010
7236,2976.195,0.000,0.010,0.010,0.000,0.000,0.000,0.010
7237,2976.624,0.000,0.010,0.010,0.000,0.000,0.000,0.010
7238,2977.052,0.000,0.010,0.010,0.000,0.000,0.000,0.010
7239,2977.480,0.000,0.010,0.010,0.000,0.000,0.000,0.010
7240,2977.908,0.000,0.010,0.010,0.000,0.000,0.000,0.010
7241,2978.336,0.995,0.010,0.010,0.000,0.000,0.000,0.010
7242,2978.764,0.901,0.010,0.010,0.000,0.000,0.000,0.010
7243,2979.192,0.792,0.010,0.010,0.000,0.000,0.000,0.010
7244,2979.620,0.781,0.010,0.010,0.000,0.000,0.000,0.010
7245,2980.048,0.000,0.010,0.010,0.000,0.000,0.000,0.010
7246,2980.476,1.854,0.010,0.010,0.000,0.000,0.000,0.010
7247,2980.905,0.000,0.010,0.010,0.000,0.000,0.000,0.010
7248,2981.333,0.000,0.010,0.010,0.000,0.000,0.000,0.010
7249,2981.761,0.000,0.010,0.010,0.000,0.000,0.000,0.010
7250,2982.189,0.000,0.010,0.010,0.000,0.000,0.000,0.010
7251,2982.617,0.000,0.010,0.010,0.000,0.000,0.000,0.010
7252,2983.045,0.000,0.010,0.010,0.000,0.000,0.000,0.010
7253,2983.473,0.000,0.010,0.010,0.000,0.000,0.000,0.010
7254,2983.901,0.000,0.010,0.010,0.000,0.000,0.000,0.010
7255,2984.329,0.906,0.011,0.011,0.000,0.000,0.000,0.011
7256,2984.757,0.000,0.011,0.011,0.000,0.000,0.000,0.011
7257,2985.186,0.000,0.011,0.011,0.000,0.000,0.000,0.011
7258,2985.614,0.000,0.011,0.011,0.000,0.000,0.000,0.011
7259,2986.042,0.000,0.011,0.011,0.000,0.000,0.000,0.011
7260,2986.470,0.000,0.011,0.011,0.000,0.000,0.000,0.011
7261,2986.898,0.000,0.011,0.011,0.000,0.000,0.000,0.011
7262,2987.326,0.000,0.011,0.011,0.000,0.000,0.000,0.011
7263,2987.754,0.891,0.011,0.011,0.000,0.000,0.000,0.011
7264,2988.182,0.000,0.011,0.011,0.000,0.000,0.000,0.011
7265,2988.610,0.980,0.011,0.011,0.000,0.000,0.000,0.011
7266,2989.039,0.000,0.011,0.011,0.000,0.000,0.000,0.011
7267,2989.467,0.000,0.011,0.011,0.000,0.000,0.000,0.011
7268,2989.895,0.000,0.011,0.011,0.000,0.000,0.000,0.011
7269,2990.323,0.000,0.011,0.011,0.000,0.000,0.000,0.011
7270,2990.751,0.000,0.011,0.011,0.000,0.000,0.000,0.011
7271,2991.179,0.000,0.011,0.011,0.000,0.000,0.000,0.011
7272,2991.607,0.000,0.011,0.011,0.000,0.000,0.000,0.011
7273,2992.035,0.000,0.011,0.011,0.000,0.000,0.000,0.011
7274,2992.463,0.000,0.011,0.011,0.000,0.000,0.000,0.011
7275,2992.892,0.000,0.012,0.012,0.000,0.000,0.000,0.012
7276,2993.320,0.000,0.012,0.012,0.000,0.000,0.000,0.012
7277,2993.748,0.000,0.012,0.012,0.000,0.000,0.000,0.012
7278,2994.176,0.000,0.012,0.012,0.000,0.000,0.000,0.012
7279,2994.604,0.000,0.012,0.012,0.000,0.000,0.000,0.012
7280,2995.032,0.959,0.012,0.012,0.000,0.000,0.000,0.012
7281,2995.460,0.945,0.012,0.012,0.000,0.000,0.000,0.012
7282,2995.888,0.000,0.012,0.012,0.000,0.000,0.000,0.012
7283,2996.316,0.000,0.012,0.012,0.000,0.000,0.000,0.012
7284,2996.744,0.000,0.012,0.012,0.000,0.000,0.000,0.012
7285,2997.173,0.960,0.012,0.012,0.000,0.000,0.000,0.012
